InvoiceNo,StockCode,CustomerID,InvoiceDate,Year,Month,YearMonth,Quantity,UnitPrice,Revenue,IsCancelled,Country
551341,84978,15189.0,2011-04-28 07:52:00,2011,4,2011-04,108,1.06,114.48,False,United Kingdom
551342,20975,16099.0,2011-04-28 08:34:00,2011,4,2011-04,24,0.65,15.600000000000001,False,United Kingdom
551414,22413,15622.0,2011-04-28 13:35:00,2011,4,2011-04,6,2.95,17.700000000000003,False,United Kingdom
551468,22457,,2011-04-28 16:21:00,2011,4,2011-04,2,5.79,11.58,False,United Kingdom
551547,21212,,2011-05-03 09:44:00,2011,5,2011-05,17,2.08,35.36,False,United Kingdom
551584,22925,15620.0,2011-05-03 11:22:00,2011,5,2011-05,2,5.95,11.9,False,United Kingdom
551603,82600,16745.0,2011-05-03 11:34:00,2011,5,2011-05,4,2.1,8.4,False,United Kingdom
551653,22192,13282.0,2011-05-03 12:03:00,2011,5,2011-05,2,8.5,17.0,False,United Kingdom
551660,23148,15271.0,2011-05-03 12:16:00,2011,5,2011-05,12,0.83,9.959999999999999,False,United Kingdom
551698,23201,13694.0,2011-05-03 13:52:00,2011,5,2011-05,200,1.79,358.0,False,United Kingdom
551718,84877A,,2011-05-03 16:06:00,2011,5,2011-05,1,3.29,3.29,False,United Kingdom
551719,21810,,2011-05-03 16:09:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
551815,23078,18065.0,2011-05-04 11:46:00,2011,5,2011-05,24,1.25,30.0,False,United Kingdom
551840,48129,15144.0,2011-05-04 13:36:00,2011,5,2011-05,10,6.75,67.5,False,United Kingdom
551849,22727,16258.0,2011-05-04 14:33:00,2011,5,2011-05,4,3.75,15.0,False,United Kingdom
551868,23231,12540.0,2011-05-04 16:29:00,2011,5,2011-05,25,0.42,10.5,False,Spain
551953,22671,13448.0,2011-05-05 11:53:00,2011,5,2011-05,12,1.65,19.799999999999997,False,United Kingdom
551954,22799,14515.0,2011-05-05 12:13:00,2011,5,2011-05,1,8.5,8.5,False,United Kingdom
551966,21181,15356.0,2011-05-05 13:14:00,2011,5,2011-05,4,2.1,8.4,False,United Kingdom
551986,47566,13888.0,2011-05-05 14:41:00,2011,5,2011-05,4,4.95,19.8,False,United Kingdom
551997,22494,,2011-05-05 15:47:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
551997,21154,,2011-05-05 15:47:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
551997,21215,,2011-05-05 15:47:00,2011,5,2011-05,1,1.25,1.25,False,United Kingdom
552036,22514,12748.0,2011-05-05 19:16:00,2011,5,2011-05,2,2.1,4.2,False,United Kingdom
552038,22842,14156.0,2011-05-06 08:08:00,2011,5,2011-05,24,5.95,142.8,False,EIRE
552108,21931,17841.0,2011-05-06 11:36:00,2011,5,2011-05,1,2.08,2.08,False,United Kingdom
552182,22848,14180.0,2011-05-06 13:38:00,2011,5,2011-05,1,16.95,16.95,False,United Kingdom
552202,47566,12414.0,2011-05-06 14:51:00,2011,5,2011-05,8,4.95,39.6,False,Austria
552229,DOT,,2011-05-06 15:40:00,2011,5,2011-05,1,21.74,21.74,False,United Kingdom
552231,22433,17364.0,2011-05-06 15:47:00,2011,5,2011-05,2,1.95,3.9,False,United Kingdom
552232,21630,,2011-05-06 15:54:00,2011,5,2011-05,1,18.29,18.29,False,United Kingdom
552233,20728,17068.0,2011-05-06 15:54:00,2011,5,2011-05,10,1.65,16.5,False,United Kingdom
552239,23201,14056.0,2011-05-06 16:54:00,2011,5,2011-05,1,2.08,2.08,False,United Kingdom
552244,22296,12748.0,2011-05-06 19:39:00,2011,5,2011-05,1,1.65,1.65,False,United Kingdom
552245,21793,12748.0,2011-05-06 19:42:00,2011,5,2011-05,1,3.95,3.95,False,United Kingdom
552249,21922,12748.0,2011-05-06 19:53:00,2011,5,2011-05,1,7.95,7.95,False,United Kingdom
552252,23299,15227.0,2011-05-08 10:11:00,2011,5,2011-05,6,3.75,22.5,False,United Kingdom
552268,21977,14709.0,2011-05-08 11:49:00,2011,5,2011-05,24,0.55,13.200000000000001,False,United Kingdom
552277,21865,13642.0,2011-05-08 12:34:00,2011,5,2011-05,6,2.1,12.600000000000001,False,United Kingdom
552285,84692,14684.0,2011-05-08 12:58:00,2011,5,2011-05,4,0.42,1.68,False,United Kingdom
552304,48184,12748.0,2011-05-08 15:15:00,2011,5,2011-05,1,7.95,7.95,False,United Kingdom
552315,21700,12700.0,2011-05-08 16:10:00,2011,5,2011-05,12,0.85,10.2,False,France
552318,84692,17231.0,2011-05-08 16:13:00,2011,5,2011-05,4,0.42,1.68,False,United Kingdom
552320,21559,13985.0,2011-05-09 08:26:00,2011,5,2011-05,12,2.55,30.599999999999998,False,United Kingdom
552320,22382,13985.0,2011-05-09 08:26:00,2011,5,2011-05,10,1.65,16.5,False,United Kingdom
552325,23206,12490.0,2011-05-09 09:47:00,2011,5,2011-05,10,1.65,16.5,False,France
552325,23204,12490.0,2011-05-09 09:47:00,2011,5,2011-05,20,0.85,17.0,False,France
552338,22845,,2011-05-09 11:51:00,2011,5,2011-05,2,6.35,12.7,False,United Kingdom
552353,21933,17612.0,2011-05-09 12:14:00,2011,5,2011-05,10,1.65,16.5,False,United Kingdom
552460,21936,13178.0,2011-05-09 14:44:00,2011,5,2011-05,5,2.95,14.75,False,United Kingdom
552469,22983,12867.0,2011-05-09 15:34:00,2011,5,2011-05,12,0.42,5.04,False,United Kingdom
552508,23150,,2011-05-09 16:27:00,2011,5,2011-05,1,4.96,4.96,False,United Kingdom
552574,22778,15311.0,2011-05-10 12:20:00,2011,5,2011-05,24,3.39,81.36,False,United Kingdom
552641,21524,16525.0,2011-05-10 13:20:00,2011,5,2011-05,10,6.75,67.5,False,United Kingdom
552643,20886,16791.0,2011-05-10 13:24:00,2011,5,2011-05,3,1.95,5.85,False,United Kingdom
552655,22789,14587.0,2011-05-10 14:22:00,2011,5,2011-05,2,1.95,3.9,False,United Kingdom
552655,85123A,14587.0,2011-05-10 14:22:00,2011,5,2011-05,2,2.95,5.9,False,United Kingdom
552658,22778,14534.0,2011-05-10 14:57:00,2011,5,2011-05,1,3.95,3.95,False,United Kingdom
552658,22501,14534.0,2011-05-10 14:57:00,2011,5,2011-05,2,9.95,19.9,False,United Kingdom
552662,84970l,,2011-05-10 15:04:00,2011,5,2011-05,3,2.08,6.24,False,United Kingdom
552683,21078,,2011-05-10 15:09:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
552684,22381,,2011-05-10 15:09:00,2011,5,2011-05,1,4.96,4.96,False,United Kingdom
552724,22728,13418.0,2011-05-11 10:29:00,2011,5,2011-05,4,3.75,15.0,False,United Kingdom
552769,48194,16241.0,2011-05-11 11:47:00,2011,5,2011-05,1,7.95,7.95,False,United Kingdom
552779,22729,13013.0,2011-05-11 12:13:00,2011,5,2011-05,4,3.75,15.0,False,United Kingdom
552813,23047,15079.0,2011-05-11 12:44:00,2011,5,2011-05,2,5.75,11.5,False,United Kingdom
552819,22728,16652.0,2011-05-11 12:50:00,2011,5,2011-05,8,3.75,30.0,False,United Kingdom
552824,22076,14056.0,2011-05-11 13:16:00,2011,5,2011-05,2,1.65,3.3,False,United Kingdom
552828,22046,13662.0,2011-05-11 13:23:00,2011,5,2011-05,25,0.42,10.5,False,United Kingdom
552829,23067,12748.0,2011-05-11 13:42:00,2011,5,2011-05,4,4.15,16.6,False,United Kingdom
552852,22979,16712.0,2011-05-11 15:08:00,2011,5,2011-05,6,1.45,8.7,False,United Kingdom
552857,21559,,2011-05-11 15:34:00,2011,5,2011-05,1,4.96,4.96,False,United Kingdom
552883,21918,14646.0,2011-05-12 10:13:00,2011,5,2011-05,288,0.36,103.67999999999999,False,Netherlands
552883,23175,14646.0,2011-05-12 10:13:00,2011,5,2011-05,48,2.75,132.0,False,Netherlands
552888,22328,15061.0,2011-05-12 10:23:00,2011,5,2011-05,96,2.55,244.79999999999998,False,United Kingdom
552894,21888,14606.0,2011-05-12 10:53:00,2011,5,2011-05,1,3.75,3.75,False,United Kingdom
552948,22111,18136.0,2011-05-12 11:59:00,2011,5,2011-05,6,4.95,29.700000000000003,False,United Kingdom
552958,23284,15498.0,2011-05-12 12:49:00,2011,5,2011-05,10,6.75,67.5,False,United Kingdom
552967,22488,16006.0,2011-05-12 13:12:00,2011,5,2011-05,5,1.65,8.25,False,United Kingdom
552978,22354,12590.0,2011-05-12 14:46:00,2011,5,2011-05,60,3.39,203.4,False,Germany
C552995,M,18133.0,2011-05-12 15:19:00,2011,5,2011-05,-1350,0.16,-216.0,True,United Kingdom
553042,22570,15845.0,2011-05-13 09:01:00,2011,5,2011-05,8,3.75,30.0,False,United Kingdom
553053,21624,12857.0,2011-05-13 10:20:00,2011,5,2011-05,6,5.95,35.7,False,United Kingdom
553063,22646,13018.0,2011-05-13 11:38:00,2011,5,2011-05,12,1.45,17.4,False,United Kingdom
553165,90035C,13623.0,2011-05-13 16:12:00,2011,5,2011-05,2,10.75,21.5,False,United Kingdom
553167,22074,,2011-05-13 16:19:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
553175,22295,,2011-05-15 11:17:00,2011,5,2011-05,2,1.65,3.3,False,United Kingdom
553182,84836,17107.0,2011-05-15 12:21:00,2011,5,2011-05,12,1.25,15.0,False,United Kingdom
553182,21169,17107.0,2011-05-15 12:21:00,2011,5,2011-05,3,1.69,5.07,False,United Kingdom
553189,21908,15033.0,2011-05-15 13:14:00,2011,5,2011-05,1,2.1,2.1,False,United Kingdom
553199,85175,17758.0,2011-05-15 15:13:00,2011,5,2011-05,16,0.42,6.72,False,United Kingdom
553199,21577,17758.0,2011-05-15 15:13:00,2011,5,2011-05,2,2.25,4.5,False,United Kingdom
553224,23209,17228.0,2011-05-16 10:40:00,2011,5,2011-05,4,1.65,6.6,False,United Kingdom
553341,22666,16293.0,2011-05-16 12:25:00,2011,5,2011-05,6,2.95,17.700000000000003,False,United Kingdom
553350,21232,12871.0,2011-05-16 13:32:00,2011,5,2011-05,12,1.25,15.0,False,United Kingdom
553369,23092,15044.0,2011-05-16 14:30:00,2011,5,2011-05,4,7.9,31.6,False,United Kingdom
553387,20657,,2011-05-16 16:33:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
C553478,22847,17677.0,2011-05-17 11:47:00,2011,5,2011-05,-1,16.95,-16.95,True,United Kingdom
553490,90014B,13309.0,2011-05-17 12:44:00,2011,5,2011-05,1,9.95,9.95,False,United Kingdom
553504,47590B,13310.0,2011-05-17 13:26:00,2011,5,2011-05,3,5.45,16.35,False,United Kingdom
553525,21385,16266.0,2011-05-17 14:50:00,2011,5,2011-05,24,0.85,20.4,False,United Kingdom
553527,22558,15123.0,2011-05-17 14:57:00,2011,5,2011-05,12,1.65,19.799999999999997,False,United Kingdom
553549,82551,,2011-05-17 16:09:00,2011,5,2011-05,1,2.46,2.46,False,United Kingdom
553671,72351A,13659.0,2011-05-18 12:37:00,2011,5,2011-05,12,2.1,25.200000000000003,False,United Kingdom
553689,84970L,17389.0,2011-05-18 14:07:00,2011,5,2011-05,24,0.79,18.96,False,United Kingdom
553691,15056N,15311.0,2011-05-18 14:08:00,2011,5,2011-05,2,5.95,11.9,False,United Kingdom
553718,22421,,2011-05-18 16:14:00,2011,5,2011-05,1,0.83,0.83,False,United Kingdom
553718,37446,,2011-05-18 16:14:00,2011,5,2011-05,1,3.29,3.29,False,United Kingdom
553734,23109,14735.0,2011-05-19 08:31:00,2011,5,2011-05,6,2.89,17.34,False,United Kingdom
553739,85123A,14895.0,2011-05-19 09:23:00,2011,5,2011-05,6,2.95,17.700000000000003,False,United Kingdom
553834,23173,15189.0,2011-05-19 11:47:00,2011,5,2011-05,8,9.95,79.6,False,United Kingdom
553834,23171,15189.0,2011-05-19 11:47:00,2011,5,2011-05,12,1.65,19.799999999999997,False,United Kingdom
553869,23173,15394.0,2011-05-19 14:27:00,2011,5,2011-05,2,9.95,19.9,False,United Kingdom
553889,22430,13405.0,2011-05-19 16:31:00,2011,5,2011-05,4,4.95,19.8,False,United Kingdom
553890,22791,,2011-05-19 16:32:00,2011,5,2011-05,10,2.46,24.6,False,United Kingdom
553900,22890,12353.0,2011-05-19 17:47:00,2011,5,2011-05,4,9.95,39.8,False,Bahrain
553912,22962,15122.0,2011-05-19 19:32:00,2011,5,2011-05,12,0.85,10.2,False,United Kingdom
553946,22699,15601.0,2011-05-20 10:48:00,2011,5,2011-05,6,2.95,17.700000000000003,False,United Kingdom
553979,20749,15694.0,2011-05-20 11:07:00,2011,5,2011-05,12,6.35,76.19999999999999,False,United Kingdom
554016,21916,13243.0,2011-05-20 13:14:00,2011,5,2011-05,6,0.42,2.52,False,United Kingdom
554030,23163,16497.0,2011-05-20 13:56:00,2011,5,2011-05,8,2.49,19.92,False,United Kingdom
554054,15058A,,2011-05-20 15:29:00,2011,5,2011-05,6,10.79,64.74,False,United Kingdom
554058,22680,17757.0,2011-05-20 16:04:00,2011,5,2011-05,1,1.25,1.25,False,United Kingdom
554075,21789,16038.0,2011-05-22 11:29:00,2011,5,2011-05,24,0.85,20.4,False,United Kingdom
554075,37446,16038.0,2011-05-22 11:29:00,2011,5,2011-05,8,1.45,11.6,False,United Kingdom
554083,21519,18125.0,2011-05-22 11:51:00,2011,5,2011-05,12,0.42,5.04,False,United Kingdom
554094,85169C,15716.0,2011-05-22 12:49:00,2011,5,2011-05,1,1.25,1.25,False,United Kingdom
554098,22029,14769.0,2011-05-22 13:01:00,2011,5,2011-05,12,0.42,5.04,False,United Kingdom
554098,22178,14769.0,2011-05-22 13:01:00,2011,5,2011-05,6,1.25,7.5,False,United Kingdom
554102,22059,14647.0,2011-05-22 13:40:00,2011,5,2011-05,2,1.49,2.98,False,United Kingdom
554157,20728,18283.0,2011-05-23 11:33:00,2011,5,2011-05,2,1.65,3.3,False,United Kingdom
554261,21889,16033.0,2011-05-23 12:32:00,2011,5,2011-05,1,1.25,1.25,False,United Kingdom
554280,20972,14817.0,2011-05-23 13:35:00,2011,5,2011-05,12,1.25,15.0,False,United Kingdom
554280,22380,14817.0,2011-05-23 13:35:00,2011,5,2011-05,5,2.1,10.5,False,United Kingdom
554285,22501,,2011-05-23 14:15:00,2011,5,2011-05,1,20.79,20.79,False,United Kingdom
554380,85174,16709.0,2011-05-24 11:45:00,2011,5,2011-05,8,4.95,39.6,False,United Kingdom
554382,21829,17365.0,2011-05-24 11:55:00,2011,5,2011-05,72,0.21,15.12,False,United Kingdom
554507,21206,15513.0,2011-05-24 15:29:00,2011,5,2011-05,12,1.65,19.799999999999997,False,United Kingdom
554511,47574A,,2011-05-24 15:52:00,2011,5,2011-05,2,2.46,4.92,False,United Kingdom
554827,22908,14646.0,2011-05-26 15:19:00,2011,5,2011-05,96,0.72,69.12,False,Netherlands
554840,20974,12684.0,2011-05-26 17:16:00,2011,5,2011-05,24,0.65,15.600000000000001,False,France
554842,22568,14740.0,2011-05-26 18:17:00,2011,5,2011-05,4,3.75,15.0,False,United Kingdom
554859,22899,14828.0,2011-05-27 10:16:00,2011,5,2011-05,50,1.85,92.5,False,United Kingdom
554916,22315,17345.0,2011-05-27 12:26:00,2011,5,2011-05,1,1.25,1.25,False,United Kingdom
554950,21673,14227.0,2011-05-27 14:48:00,2011,5,2011-05,12,1.25,15.0,False,United Kingdom
554956,22555,,2011-05-27 15:17:00,2011,5,2011-05,3,3.29,9.870000000000001,False,United Kingdom
554959,85099B,,2011-05-27 15:18:00,2011,5,2011-05,2,4.13,8.26,False,United Kingdom
554960,22502,,2011-05-27 15:18:00,2011,5,2011-05,1,8.29,8.29,False,United Kingdom
554974,21128,14031.0,2011-05-27 17:14:00,2011,5,2011-05,4,6.95,27.8,False,United Kingdom
554978,15036,16889.0,2011-05-29 11:05:00,2011,5,2011-05,12,0.83,9.959999999999999,False,United Kingdom
554986,21329,14451.0,2011-05-29 12:35:00,2011,5,2011-05,3,1.65,4.949999999999999,False,United Kingdom
554993,22898,17051.0,2011-05-29 14:13:00,2011,5,2011-05,2,1.95,3.9,False,United Kingdom
554998,82482,15925.0,2011-05-29 15:35:00,2011,5,2011-05,6,2.55,15.299999999999999,False,United Kingdom
555076,22627,13900.0,2011-05-31 12:11:00,2011,5,2011-05,2,8.5,17.0,False,United Kingdom
555091,21936,12748.0,2011-05-31 12:50:00,2011,5,2011-05,1,2.95,2.95,False,United Kingdom
555094,22329,13398.0,2011-05-31 13:17:00,2011,5,2011-05,12,1.65,19.799999999999997,False,United Kingdom
555095,84375,12540.0,2011-05-31 13:32:00,2011,5,2011-05,12,2.1,25.200000000000003,False,Spain
555106,22539,12790.0,2011-05-31 14:14:00,2011,5,2011-05,24,0.42,10.08,False,Netherlands
555149,23084,,2011-05-31 15:49:00,2011,5,2011-05,2,4.13,8.26,False,United Kingdom
555150,22255,,2011-05-31 15:53:00,2011,5,2011-05,10,1.63,16.299999999999997,False,United Kingdom
555150,22838,,2011-05-31 15:53:00,2011,5,2011-05,1,29.13,29.13,False,United Kingdom
555158,23172,14842.0,2011-06-01 08:38:00,2011,6,2011-06,12,1.65,19.799999999999997,False,United Kingdom
555200,71459,17315.0,2011-06-01 12:05:00,2011,6,2011-06,24,0.85,20.4,False,United Kingdom
555242,84879,16424.0,2011-06-01 13:40:00,2011,6,2011-06,24,1.69,40.56,False,United Kingdom
555275,21559,,2011-06-01 17:18:00,2011,6,2011-06,1,4.96,4.96,False,United Kingdom
555276,85099B,,2011-06-01 17:28:00,2011,6,2011-06,2,4.13,8.26,False,United Kingdom
555278,90214S,,2011-06-01 17:33:00,2011,6,2011-06,1,0.83,0.83,False,United Kingdom
555282,22666,12709.0,2011-06-02 09:04:00,2011,6,2011-06,24,2.55,61.199999999999996,False,Germany
555322,85099B,,2011-06-02 11:01:00,2011,6,2011-06,1,4.13,4.13,False,United Kingdom
555344,22757,15311.0,2011-06-02 11:45:00,2011,6,2011-06,1,1.25,1.25,False,United Kingdom
555383,21731,12517.0,2011-06-02 15:13:00,2011,6,2011-06,5,1.65,8.25,False,Germany
555393,47566,14221.0,2011-06-02 17:00:00,2011,6,2011-06,4,4.95,19.8,False,United Kingdom
555399,20726,15555.0,2011-06-02 17:41:00,2011,6,2011-06,3,1.65,4.949999999999999,False,United Kingdom
555399,22560,15555.0,2011-06-02 17:41:00,2011,6,2011-06,3,1.25,3.75,False,United Kingdom
555406,84879,17231.0,2011-06-02 19:50:00,2011,6,2011-06,16,1.69,27.04,False,United Kingdom
555477,22477,12359.0,2011-06-03 12:26:00,2011,6,2011-06,10,1.25,12.5,False,Cyprus
555515,23283,17690.0,2011-06-05 10:47:00,2011,6,2011-06,5,7.95,39.75,False,United Kingdom
555560,37342,17346.0,2011-06-05 14:20:00,2011,6,2011-06,2,0.79,1.58,False,United Kingdom
555566,23091,14659.0,2011-06-05 15:19:00,2011,6,2011-06,3,6.25,18.75,False,United Kingdom
555573,22469,15349.0,2011-06-05 15:46:00,2011,6,2011-06,3,1.65,4.949999999999999,False,United Kingdom
555573,22031,15349.0,2011-06-05 15:46:00,2011,6,2011-06,12,0.42,5.04,False,United Kingdom
555573,21519,15349.0,2011-06-05 15:46:00,2011,6,2011-06,12,0.42,5.04,False,United Kingdom
555574,23010,12417.0,2011-06-05 15:46:00,2011,6,2011-06,1,16.95,16.95,False,Belgium
555590,21668,17690.0,2011-06-06 09:39:00,2011,6,2011-06,24,1.25,30.0,False,United Kingdom
555602,47504K,16235.0,2011-06-06 11:26:00,2011,6,2011-06,12,1.95,23.4,False,United Kingdom
555633,22328,14534.0,2011-06-06 12:22:00,2011,6,2011-06,2,2.95,5.9,False,United Kingdom
555638,22984,15150.0,2011-06-06 12:51:00,2011,6,2011-06,12,0.42,5.04,False,United Kingdom
555644,84974,16520.0,2011-06-06 13:24:00,2011,6,2011-06,4,9.95,39.8,False,United Kingdom
555650,22967,14156.0,2011-06-06 13:48:00,2011,6,2011-06,6,2.95,17.700000000000003,False,EIRE
555722,20846,,2011-06-06 16:06:00,2011,6,2011-06,1,2.46,2.46,False,United Kingdom
555835,21061,14525.0,2011-06-07 12:34:00,2011,6,2011-06,1,0.85,0.85,False,United Kingdom
555835,22761,14525.0,2011-06-07 12:34:00,2011,6,2011-06,1,24.95,24.95,False,United Kingdom
555853,82583,14375.0,2011-06-07 13:44:00,2011,6,2011-06,2,2.1,4.2,False,United Kingdom
555854,47481,12748.0,2011-06-07 13:47:00,2011,6,2011-06,2,0.85,1.7,False,United Kingdom
555854,23159,12748.0,2011-06-07 13:47:00,2011,6,2011-06,2,2.08,4.16,False,United Kingdom
555923,22326,,2011-06-07 17:09:00,2011,6,2011-06,1,5.79,5.79,False,United Kingdom
555924,85131B,,2011-06-07 17:12:00,2011,6,2011-06,5,0.83,4.1499999999999995,False,United Kingdom
555941,21086,12726.0,2011-06-08 10:10:00,2011,6,2011-06,36,0.65,23.400000000000002,False,France
555979,22383,15039.0,2011-06-08 11:18:00,2011,6,2011-06,2,1.65,3.3,False,United Kingdom
556042,23133,14367.0,2011-06-08 12:44:00,2011,6,2011-06,2,8.25,16.5,False,United Kingdom
556072,47590B,16126.0,2011-06-08 14:57:00,2011,6,2011-06,6,5.45,32.7,False,United Kingdom
556082,20676,,2011-06-08 15:22:00,2011,6,2011-06,3,2.46,7.38,False,United Kingdom
556089,20712,,2011-06-08 15:25:00,2011,6,2011-06,2,4.13,8.26,False,United Kingdom
556090,75049L,,2011-06-08 15:25:00,2011,6,2011-06,2,2.46,4.92,False,United Kingdom
556102,21090,13115.0,2011-06-08 16:15:00,2011,6,2011-06,12,0.39,4.68,False,United Kingdom
556106,22669,14056.0,2011-06-08 16:54:00,2011,6,2011-06,2,2.95,5.9,False,United Kingdom
556107,85123A,17360.0,2011-06-08 17:09:00,2011,6,2011-06,2,2.95,5.9,False,United Kingdom
556108,20667,,2011-06-08 17:59:00,2011,6,2011-06,1,2.46,2.46,False,United Kingdom
556115,21531,15241.0,2011-06-09 09:39:00,2011,6,2011-06,6,2.55,15.299999999999999,False,United Kingdom
556116,21262,15214.0,2011-06-09 09:44:00,2011,6,2011-06,6,2.95,17.700000000000003,False,United Kingdom
556128,23167,13038.0,2011-06-09 10:31:00,2011,6,2011-06,12,0.83,9.959999999999999,False,United Kingdom
556195,23199,16745.0,2011-06-09 12:21:00,2011,6,2011-06,10,2.08,20.8,False,United Kingdom
556201,23162,12347.0,2011-06-09 13:01:00,2011,6,2011-06,8,3.75,30.0,False,Iceland
556237,15058A,,2011-06-09 15:34:00,2011,6,2011-06,1,10.79,10.79,False,United Kingdom
C556268,22699,13317.0,2011-06-09 19:34:00,2011,6,2011-06,-1,2.95,-2.95,True,United Kingdom
556408,22549,13533.0,2011-06-10 11:54:00,2011,6,2011-06,1,1.45,1.45,False,United Kingdom
556425,23298,14178.0,2011-06-10 12:51:00,2011,6,2011-06,1,4.95,4.95,False,United Kingdom
556432,22178,16184.0,2011-06-10 13:59:00,2011,6,2011-06,24,1.25,30.0,False,United Kingdom
556484,22937,16938.0,2011-06-12 13:17:00,2011,6,2011-06,6,2.55,15.299999999999999,False,United Kingdom
556484,84673B,16938.0,2011-06-12 13:17:00,2011,6,2011-06,3,0.65,1.9500000000000002,False,United Kingdom
556489,21390,14704.0,2011-06-12 13:59:00,2011,6,2011-06,3,1.25,3.75,False,United Kingdom
556490,23049,13078.0,2011-06-12 14:08:00,2011,6,2011-06,2,8.25,16.5,False,United Kingdom
556491,22384,16794.0,2011-06-12 14:15:00,2011,6,2011-06,4,1.65,6.6,False,United Kingdom
556503,15056BL,13517.0,2011-06-13 08:44:00,2011,6,2011-06,3,5.95,17.85,False,United Kingdom
556507,22554,12567.0,2011-06-13 09:55:00,2011,6,2011-06,12,1.65,19.799999999999997,False,France
556510,84674,14911.0,2011-06-13 10:36:00,2011,6,2011-06,6,2.95,17.700000000000003,False,EIRE
556529,21039,12714.0,2011-06-13 11:41:00,2011,6,2011-06,6,2.55,15.299999999999999,False,France
556542,22622,14719.0,2011-06-13 12:52:00,2011,6,2011-06,1,11.95,11.95,False,United Kingdom
556579,23167,15069.0,2011-06-13 14:16:00,2011,6,2011-06,12,0.83,9.959999999999999,False,United Kingdom
556636,20679,,2011-06-13 15:30:00,2011,6,2011-06,2,12.46,24.92,False,United Kingdom
556636,20725,,2011-06-13 15:30:00,2011,6,2011-06,1,4.13,4.13,False,United Kingdom
C556677,23169,15643.0,2011-06-13 17:19:00,2011,6,2011-06,-2,4.15,-8.3,True,United Kingdom
556682,22751,15358.0,2011-06-14 09:42:00,2011,6,2011-06,4,3.75,15.0,False,United Kingdom
556685,23301,14503.0,2011-06-14 10:00:00,2011,6,2011-06,12,1.65,19.799999999999997,False,United Kingdom
556721,22927,15218.0,2011-06-14 11:23:00,2011,6,2011-06,2,5.95,11.9,False,United Kingdom
556789,22720,15129.0,2011-06-14 13:40:00,2011,6,2011-06,3,4.95,14.850000000000001,False,United Kingdom
556792,21509,17043.0,2011-06-14 13:52:00,2011,6,2011-06,12,0.42,5.04,False,United Kingdom
556809,84997D,17179.0,2011-06-14 16:48:00,2011,6,2011-06,10,4.15,41.5,False,United Kingdom
